species_name,neighbourhood_name,date_planted
MORDENSIS,GRANDVIEW-WOODLAND,2013-03-25
ORNUS,HASTINGS-SUNRISE,2013-04-08
BETULUS,KILLARNEY,2012-11-27
BETULUS,GRANDVIEW-WOODLAND,2012-12-05
RUBRUM,HASTINGS-SUNRISE,2013-02-04
CERASIFERA,HASTINGS-SUNRISE,2012-11-06
RUBRUM,DUNBAR-SOUTHLANDS,2013-11-13
PSEUDOACACIA,OAKRIDGE,2013-04-15
MORDENSIS,GRANDVIEW-WOODLAND,2013-03-26
TRUNCATUM,KENSINGTON-CEDAR COTTAGE,2013-03-29
BETULUS,GRANDVIEW-WOODLAND,2014-01-30
SERRULATA,KERRISDALE,2014-01-20
CALLERYANA,MOUNT PLEASANT,2013-11-20
PLATANOIDES,GRANDVIEW-WOODLAND,2013-03-05
PLATANOIDES,GRANDVIEW-WOODLAND,2013-03-26
X YEDOENSIS,RILEY PARK,2013-02-28
FREEMANI   X,WEST END,2012-12-13
SYLVATICA,RENFREW-COLLINGWOOD,2013-01-01
CALLERYANA,MOUNT PLEASANT,2013-11-21
CERASIFERA,STRATHCONA,2012-12-11
PLATANOIDES,MARPOLE,2013-02-25
PLATANOIDES,MARPOLE,2013-02-25
RUBRUM,WEST END,2012-11-21
MORDENSIS,RENFREW-COLLINGWOOD,2013-01-31
PERSICA,MOUNT PLEASANT,2013-01-16
RUBRUM,MARPOLE,2013-02-26
RUBRUM,MARPOLE,2013-02-26
CERASIFERA,RENFREW-COLLINGWOOD,2013-01-04
PERSICA,STRATHCONA,2013-07-30
PERSICA,GRANDVIEW-WOODLAND,2013-01-10
PERSICA,GRANDVIEW-WOODLAND,2013-01-10
PERSICA,STRATHCONA,2013-07-30
PERSICA,GRANDVIEW-WOODLAND,2013-01-11
GRANDIFLORA X,MARPOLE,2013-02-20
SYLVATICA,STRATHCONA,2012-12-10
BETULUS,GRANDVIEW-WOODLAND,2012-12-03
BETULUS,GRANDVIEW-WOODLAND,2012-12-03
XX,MOUNT PLEASANT,2013-02-12
XX,MOUNT PLEASANT,2013-02-12
KOUSA,RENFREW-COLLINGWOOD,2013-01-16
FREEMANI   X,STRATHCONA,2013-07-30
SERRULATA,RENFREW-COLLINGWOOD,2013-01-24
GRANDIFLORA X,RENFREW-COLLINGWOOD,2013-01-18
SERRULATA,RENFREW-COLLINGWOOD,2014-02-18
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-27
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-27
PALMATUM,RENFREW-COLLINGWOOD,2013-02-25
MORDENSIS,RENFREW-COLLINGWOOD,2013-02-12
MORDENSIS,RENFREW-COLLINGWOOD,2013-03-12
MORDENSIS,RENFREW-COLLINGWOOD,2013-02-14
PERSICA,RENFREW-COLLINGWOOD,2013-01-14
SYLVATICA,RENFREW-COLLINGWOOD,2013-04-05
PERSICA,STRATHCONA,2013-07-30
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-27
BETULUS,RENFREW-COLLINGWOOD,2012-12-10
RUBRUM,GRANDVIEW-WOODLAND,2013-02-01
RUBRUM,GRANDVIEW-WOODLAND,2013-01-31
RUBRUM,WEST END,2012-11-21
RUBRUM,WEST END,2012-11-21
TRUNCATUM,GRANDVIEW-WOODLAND,2013-03-25
RUBRUM,MARPOLE,2014-03-05
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-27
ERUBESCENS,WEST END,2013-03-06
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-26
PERSICA,STRATHCONA,2013-07-30
X YEDOENSIS,WEST END,2012-11-27
RETICULATA,RENFREW-COLLINGWOOD,2013-01-16
PLATANOIDES,MARPOLE,2013-02-25
PLATANOIDES,MARPOLE,2013-02-25
PLATANOIDES,MARPOLE,2013-02-21
PLATANOIDES,MARPOLE,2013-02-21
RUBRUM,GRANDVIEW-WOODLAND,2013-02-01
RUBRUM,GRANDVIEW-WOODLAND,2013-01-31
RUBRUM,GRANDVIEW-WOODLAND,2013-01-30
BETULUS,GRANDVIEW-WOODLAND,2012-11-28
XX,GRANDVIEW-WOODLAND,2013-02-13
X YEDOENSIS,GRANDVIEW-WOODLAND,2013-02-28
SERRULATA,RENFREW-COLLINGWOOD,2013-01-22
SERRULATA,RENFREW-COLLINGWOOD,2013-01-22
SERRULATA,RENFREW-COLLINGWOOD,2013-01-25
RUBRUM,WEST END,2012-11-28
PERSICA,RENFREW-COLLINGWOOD,2013-01-15
PERSICA,RENFREW-COLLINGWOOD,2013-01-15
PERSICA,RENFREW-COLLINGWOOD,2013-01-11
PERSICA,RENFREW-COLLINGWOOD,2013-01-11
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-31
CERASIFERA,RENFREW-COLLINGWOOD,2012-12-18
PALUSTRIS,GRANDVIEW-WOODLAND,2014-04-01
XX,GRANDVIEW-WOODLAND,2013-01-09
XX,GRANDVIEW-WOODLAND,2013-01-09
XX,GRANDVIEW-WOODLAND,2013-01-10
XX,GRANDVIEW-WOODLAND,2013-01-10
XX,GRANDVIEW-WOODLAND,2013-01-11
PLATANOIDES,GRANDVIEW-WOODLAND,2013-03-05
X YEDOENSIS,GRANDVIEW-WOODLAND,2013-03-05
SARGENTII,STRATHCONA,2012-11-19
RETICULATA,WEST END,2013-03-19
PALUSTRIS,GRANDVIEW-WOODLAND,2014-04-01
PALUSTRIS,GRANDVIEW-WOODLAND,2014-04-01
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-28
SERRULATA,GRANDVIEW-WOODLAND,2012-11-15
SERRULATA,GRANDVIEW-WOODLAND,2012-11-15
SERRULATA,GRANDVIEW-WOODLAND,2012-11-16
SERRULATA,GRANDVIEW-WOODLAND,2012-11-16
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-28
SERRULATA,ARBUTUS-RIDGE,2012-11-05
CERASIFERA,ARBUTUS-RIDGE,2013-01-04
FREEMANI   X,OAKRIDGE,2013-01-25
FREEMANI   X,OAKRIDGE,2013-01-25
CAMPESTRE,GRANDVIEW-WOODLAND,2012-12-18
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-13
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-13
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-13
PLATANOIDES,DUNBAR-SOUTHLANDS,2012-11-23
PLATANOIDES,DUNBAR-SOUTHLANDS,2012-11-23
CAMPESTRE,STRATHCONA,2014-01-02
SERRULATA,SOUTH CAMBIE,2012-11-16
RUBRUM,RENFREW-COLLINGWOOD,2013-01-09
PALMATUM,RENFREW-COLLINGWOOD,2013-01-12
PALMATUM,RENFREW-COLLINGWOOD,2013-01-12
X YEDOENSIS,DUNBAR-SOUTHLANDS,2012-11-27
PLATANOIDES,DUNBAR-SOUTHLANDS,2012-12-04
PLATANOIDES,WEST END,2012-11-26
X YEDOENSIS,WEST END,2012-11-27
PALUSTRIS,GRANDVIEW-WOODLAND,2014-03-28
PERSICA,GRANDVIEW-WOODLAND,2015-01-26
TRUNCATUM,DUNBAR-SOUTHLANDS,2013-01-03
PALMATUM,RENFREW-COLLINGWOOD,2013-01-07
CERASIFERA,KITSILANO,2012-11-05
CERASIFERA,SOUTH CAMBIE,2012-10-23
PLATANOIDES,KITSILANO,2012-01-30
SERRULATA,GRANDVIEW-WOODLAND,2012-11-28
CERASIFERA,DUNBAR-SOUTHLANDS,2012-10-29
CERASIFERA,ARBUTUS-RIDGE,2012-10-25
SERRULATA,SHAUGHNESSY,2012-11-08
RUBRUM,GRANDVIEW-WOODLAND,2013-02-01
RUBRUM,ARBUTUS-RIDGE,2013-03-20
RUBRUM,KERRISDALE,2015-03-03
RUBRUM,KERRISDALE,2015-02-03
RUBRUM,ARBUTUS-RIDGE,2012-11-28
RUBRUM,RENFREW-COLLINGWOOD,2014-12-15
RUBRUM,RENFREW-COLLINGWOOD,2014-12-15
RUBRUM,RENFREW-COLLINGWOOD,2014-12-15
PLATANOIDES,WEST POINT GREY,2013-01-29
BETULUS,VICTORIA-FRASERVIEW,2012-12-10
XX,FAIRVIEW,2013-02-14
PERSICA,GRANDVIEW-WOODLAND,2015-01-26
PERSICA,GRANDVIEW-WOODLAND,2015-01-26
CAMPESTRE,DUNBAR-SOUTHLANDS,2012-05-17
CERASIFERA,DUNBAR-SOUTHLANDS,2012-10-25
SERRULATA,ARBUTUS-RIDGE,2012-11-05
CERASIFERA,DUNBAR-SOUTHLANDS,2012-10-29
PLATANOIDES,WEST POINT GREY,2013-01-31
X YEDOENSIS,ARBUTUS-RIDGE,2013-02-28
RUBRUM,RENFREW-COLLINGWOOD,2013-02-14
XX,RENFREW-COLLINGWOOD,2013-02-14
BETULUS,MARPOLE,2014-12-04
BETULUS,MARPOLE,2014-12-04
SARGENTII,MARPOLE,2014-12-04
BETULUS,MARPOLE,2014-12-04
SARGENTII,MARPOLE,2014-12-04
SARGENTII,MARPOLE,2014-12-04
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-13
CERASIFERA,DUNBAR-SOUTHLANDS,2012-10-30
PERSICA,GRANDVIEW-WOODLAND,2015-01-26
PLATANOIDES,RENFREW-COLLINGWOOD,2012-05-18
CERASIFERA,ARBUTUS-RIDGE,2013-01-28
CERASIFERA,ARBUTUS-RIDGE,2012-10-25
SERRULATA,DUNBAR-SOUTHLANDS,2012-11-07
SERRULATA,ARBUTUS-RIDGE,2012-11-08
SERRULATA,ARBUTUS-RIDGE,2012-11-15
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-29
FREEMANI   X,DUNBAR-SOUTHLANDS,2013-01-29
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-19
PALMATUM,DUNBAR-SOUTHLANDS,2013-01-31
RUBRUM,DUNBAR-SOUTHLANDS,2013-02-07
PLATANOIDES,SHAUGHNESSY,2013-02-01
GRANDIFLORA X,DUNBAR-SOUTHLANDS,2013-02-19
FREEMANI   X,GRANDVIEW-WOODLAND,2015-01-21
FREEMANI   X,GRANDVIEW-WOODLAND,2015-01-21
PLATANOIDES,DUNBAR-SOUTHLANDS,2013-02-07
GRANDIFLORA X,GRANDVIEW-WOODLAND,2015-01-21
RUBRUM,DUNBAR-SOUTHLANDS,2013-02-07
SERRULATA,DUNBAR-SOUTHLANDS,2012-11-07
RUBRUM,DUNBAR-SOUTHLANDS,2013-02-07
SERRULATA,DUNBAR-SOUTHLANDS,2012-11-05
TRUNCATUM,DUNBAR-SOUTHLANDS,2012-11-30
AMERICANA,SHAUGHNESSY,2013-02-05
CERASIFERA,DUNBAR-SOUTHLANDS,2012-11-01
TRUNCATUM,DUNBAR-SOUTHLANDS,2013-01-03
FREEMANI   X,FAIRVIEW,2012-11-01
SERRULATA,KITSILANO,2012-11-08
PLATANOIDES,KERRISDALE,2012-05-17
RUBRUM,DUNBAR-SOUTHLANDS,2013-11-14
CERASIFERA,DUNBAR-SOUTHLANDS,2013-10-17
BETULUS,KERRISDALE,2012-12-14
CERASIFERA,DUNBAR-SOUTHLANDS,2013-01-28
CERASIFERA,KERRISDALE,2012-12-18
PALMATUM,RILEY PARK,2013-12-22
SERRULATA,MARPOLE,2012-11-30
RUBRUM,MARPOLE,2012-11-28
SERRULATA,ARBUTUS-RIDGE,2013-04-04
SERRULATA,DUNBAR-SOUTHLANDS,2013-02-14
SYLVATICA,VICTORIA-FRASERVIEW,2013-02-21
XX,ARBUTUS-RIDGE,2013-01-15
XX,DOWNTOWN,2012-12-13
CERASIFERA,DUNBAR-SOUTHLANDS,2013-10-10
RUBRUM,MOUNT PLEASANT,2013-12-09
SERRULATA,MOUNT PLEASANT,2012-11-08
RUBRUM,KERRISDALE,2014-01-23
RETICULATA,STRATHCONA,2013-02-04
SYLVATICA,MOUNT PLEASANT,2013-01-11
SYLVATICA,MOUNT PLEASANT,2013-01-11
PLATANOIDES,DUNBAR-SOUTHLANDS,2013-12-18
TRIACANTHOS,DOWNTOWN,2013-01-04
CARNEA   X,SHAUGHNESSY,2013-02-04
XX,OAKRIDGE,2013-04-21
SERRULATA,DUNBAR-SOUTHLANDS,2013-10-22
TRIACANTHOS,DUNBAR-SOUTHLANDS,2013-04-24
RUBRUM,OAKRIDGE,2014-03-03
RETICULATA,VICTORIA-FRASERVIEW,2013-02-26
CAMPESTRE,OAKRIDGE,2013-04-22
PERSICA,GRANDVIEW-WOODLAND,2014-03-24
SERRATA,DUNBAR-SOUTHLANDS,2013-04-03
CAMPESTRE,DUNBAR-SOUTHLANDS,2014-01-06
ARIA,RENFREW-COLLINGWOOD,2014-02-17
ARIA,RENFREW-COLLINGWOOD,2014-02-17
ARIA,RENFREW-COLLINGWOOD,2014-02-17
CERASIFERA,KITSILANO,2013-01-30
CALLERYANA,RENFREW-COLLINGWOOD,2014-01-21
CERASIFERA,RENFREW-COLLINGWOOD,2013-10-15
SYLVATICA,SUNSET,2013-02-14
FREEMANI   X,RENFREW-COLLINGWOOD,2014-04-02
SERRULATA,DUNBAR-SOUTHLANDS,2013-10-23
SERRULATA,WEST END,2013-02-09
ZUMI,RENFREW-COLLINGWOOD,2014-02-19
RETICULATA,FAIRVIEW,2013-02-14
RUBRUM,MARPOLE,2014-02-25
TRUNCATUM,MARPOLE,2014-01-29
KOUSA,MARPOLE,2014-02-25
SERRULATA,SUNSET,2014-04-13
RUBRUM,SUNSET,2014-03-10
CERASIFERA,SUNSET,2013-10-25
CERASIFERA,HASTINGS-SUNRISE,2013-03-14
KOUSA,MOUNT PLEASANT,2013-02-20
PLATANOIDES,KERRISDALE,2013-02-22
PLATANOIDES,KERRISDALE,2013-02-22
SERRULATA,SHAUGHNESSY,2014-01-09
CERASIFERA,KENSINGTON-CEDAR COTTAGE,2013-02-22
CERASIFERA,KENSINGTON-CEDAR COTTAGE,2013-02-22
PLATANOIDES,SHAUGHNESSY,2013-04-24
TRUNCATUM,SHAUGHNESSY,2013-04-21
BETULUS,SHAUGHNESSY,2013-11-07
TRUNCATUM,KENSINGTON-CEDAR COTTAGE,2014-01-30
CAMPESTRE,HASTINGS-SUNRISE,2013-12-02
ARIA,HASTINGS-SUNRISE,2013-03-19
RUBRUM,GRANDVIEW-WOODLAND,2014-02-18
SYLVATICA,RILEY PARK,2013-03-11
SWEETHEART,GRANDVIEW-WOODLAND,2013-02-14
CERASIFERA,SHAUGHNESSY,2013-10-14
CAMPESTRE,KILLARNEY,2013-10-30
ARIA,KILLARNEY,2014-01-09
CERASIFERA,KERRISDALE,2013-10-09
PALUSTRIS,KENSINGTON-CEDAR COTTAGE,2014-02-06
AMERICANA,KENSINGTON-CEDAR COTTAGE,2014-02-20
MORDENSIS,KITSILANO,2013-03-06
SYLVATICA,RILEY PARK,2013-03-11
PERSICA,KENSINGTON-CEDAR COTTAGE,2013-11-22
CAMPESTRE,KERRISDALE,2014-01-06
RUBRUM,KERRISDALE,2014-01-27
PALMATUM,KENSINGTON-CEDAR COTTAGE,2013-12-18
TRUNCATUM,KENSINGTON-CEDAR COTTAGE,2014-01-03
BETULUS,KENSINGTON-CEDAR COTTAGE,2014-02-21
CERASIFERA,SHAUGHNESSY,2013-10-14
FREEMANI   X,STRATHCONA,2013-08-13
X YEDOENSIS,WEST END,2013-10-23
ZUMI,RILEY PARK,2014-01-06
COMMUNIS,GRANDVIEW-WOODLAND,2013-02-14
SWEETHEART,GRANDVIEW-WOODLAND,2013-02-14
SWEETHEART,GRANDVIEW-WOODLAND,2013-02-14
ZUMI,SHAUGHNESSY,2013-11-05
SERRULATA,RENFREW-COLLINGWOOD,2013-04-11
PERSICA,MOUNT PLEASANT,2013-11-22
PALMATUM,MOUNT PLEASANT,2014-02-17
TRUNCATUM,RILEY PARK,2013-12-30
CALLERYANA,MOUNT PLEASANT,2013-04-03
XX,KITSILANO,2013-04-21
CERASIFERA,KERRISDALE,2013-10-24
CERASIFERA,RILEY PARK,2013-11-05
GRANDIFLORA X,HASTINGS-SUNRISE,2013-04-02
GRANDIFLORA X,HASTINGS-SUNRISE,2013-04-02
X YEDOENSIS,KERRISDALE,2014-02-04
TRUNCATUM,KERRISDALE,2014-01-13
X YEDOENSIS,KERRISDALE,2014-01-15
CERASIFERA,SHAUGHNESSY,2013-10-09
SERRULATA,SHAUGHNESSY,2013-04-11
XX,KERRISDALE,2014-01-27
SYLVATICA,STRATHCONA,2013-12-13
GRANDIFLORA,KERRISDALE,2014-01-23
TRUNCATUM,GRANDVIEW-WOODLAND,2014-03-31
JAPONICA,RENFREW-COLLINGWOOD,2013-12-04
CAMPESTRE,KILLARNEY,2013-10-28
CAMPESTRE,KILLARNEY,2013-10-29
CAMPESTRE,KILLARNEY,2013-10-29
CAMPESTRE,KILLARNEY,2013-10-31
BETULUS,ARBUTUS-RIDGE,2013-11-07
XX,KERRISDALE,2014-01-21
XX,RILEY PARK,2014-11-25
CERASIFERA,RILEY PARK,2014-11-25
SERRULATA,MARPOLE,2014-03-21
RUBRUM,RENFREW-COLLINGWOOD,2013-02-12
TRIACANTHOS,FAIRVIEW,2013-08-13
RETICULATA,GRANDVIEW-WOODLAND,2014-02-27
PLATANOIDES,SUNSET,2014-03-17
PERSICA,GRANDVIEW-WOODLAND,2013-11-22
GRANDIFLORA,KERRISDALE,2014-01-20
PLATANOIDES,SUNSET,2014-03-17
SERRULATA,KITSILANO,2013-11-08
CAMPESTRE,DOWNTOWN,2014-11-19
CAMPESTRE,DOWNTOWN,2014-11-19
KOUSA,WEST POINT GREY,2014-01-13
MORDENSIS,KERRISDALE,2014-01-20
XX,GRANDVIEW-WOODLAND,2013-04-15
PLATANOIDES,SHAUGHNESSY,2013-11-04
RETICULATA,KITSILANO,2014-02-27
CERASIFERA,MARPOLE,2013-10-17
FREEMANI   X,STRATHCONA,2013-08-13
AMERICANA,KERRISDALE,2013-04-23
RUBRUM,SHAUGHNESSY,2013-11-05
X YEDOENSIS,WEST POINT GREY,2013-11-01
BETULUS,GRANDVIEW-WOODLAND,2014-02-12
CERASIFERA,RENFREW-COLLINGWOOD,2013-10-22
CERASIFERA,DUNBAR-SOUTHLANDS,2013-10-17
ZUMI,RENFREW-COLLINGWOOD,2014-02-19
RETICULATA,VICTORIA-FRASERVIEW,2014-01-27
CERASIFERA,DUNBAR-SOUTHLANDS,2013-10-22
CAMPESTRE,KILLARNEY,2013-10-30
PALMATUM,RILEY PARK,2014-02-14
TRUNCATUM,RILEY PARK,2014-01-28
CERASIFERA,DUNBAR-SOUTHLANDS,2013-10-21
TRIACANTHOS,RILEY PARK,2014-01-03
RUBRUM,RILEY PARK,2013-12-08
CERASIFERA,RILEY PARK,2013-10-09
PLATANOIDES,RILEY PARK,2014-01-29
SYLVATICA,RILEY PARK,2014-01-06
X YEDOENSIS,RILEY PARK,2013-12-16
CERASIFERA,RILEY PARK,2013-10-08
CERASIFERA,RILEY PARK,2013-11-05
SERRULATA,SHAUGHNESSY,2013-11-04
SERRULATA,SHAUGHNESSY,2013-11-04
CERASIFERA,SHAUGHNESSY,2013-10-08
AMERICANA,MARPOLE,2013-12-03
TRUNCATUM,SUNSET,2014-02-05
CERASIFERA,SHAUGHNESSY,2013-10-16
CERASIFERA,KENSINGTON-CEDAR COTTAGE,2013-10-11
PLATANOIDES,SHAUGHNESSY,2013-11-04
CERASIFERA,RILEY PARK,2013-10-07
PLATANOIDES,SHAUGHNESSY,2013-10-28
PLATANOIDES,SHAUGHNESSY,2013-10-28
SERRULATA,SHAUGHNESSY,2013-10-24
BETULUS,SUNSET,2014-03-20
XX,SUNSET,2014-03-20
CAMPESTRE,SHAUGHNESSY,2014-01-06
CAMPESTRE,KITSILANO,2015-02-04
AMERICANA,KILLARNEY,2013-11-02
SYLVATICA,GRANDVIEW-WOODLAND,2014-02-11
SERRULATA,GRANDVIEW-WOODLAND,2014-02-13
PLATANOIDES,SHAUGHNESSY,2014-01-09
PLATANOIDES,SHAUGHNESSY,2013-11-01
BETULUS,SUNSET,2014-03-21
CERASIFERA,VICTORIA-FRASERVIEW,2013-10-25
CERASIFERA,VICTORIA-FRASERVIEW,2013-10-25
CERASIFERA,ARBUTUS-RIDGE,2013-10-21
SYLVATICA,ARBUTUS-RIDGE,2014-01-22
CAMPESTRE,GRANDVIEW-WOODLAND,2014-01-06
TRUNCATUM,SOUTH CAMBIE,2013-12-06
TRUNCATUM,SOUTH CAMBIE,2013-12-06
PLATANOIDES,SHAUGHNESSY,2013-11-01
RETICULATA,WEST POINT GREY,2013-11-07
RUBRUM,SHAUGHNESSY,2013-11-05
TRIACANTHOS,FAIRVIEW,2013-08-13
CERASIFERA,DUNBAR-SOUTHLANDS,2013-10-21
CAMPESTRE,GRANDVIEW-WOODLAND,2014-01-06
ZUMI,HASTINGS-SUNRISE,2014-02-18
RUBRUM,HASTINGS-SUNRISE,2014-03-03
SYLVATICA,HASTINGS-SUNRISE,2014-03-05
FREEMANI   X,GRANDVIEW-WOODLAND,2013-12-09
SERRULATA,HASTINGS-SUNRISE,2013-12-02
PLATANOIDES,SHAUGHNESSY,2015-01-20
BETULUS,ARBUTUS-RIDGE,2014-01-13
CAMPESTRE,ARBUTUS-RIDGE,2013-11-25
RETICULATA,KERRISDALE,2013-10-31
CERASIFERA,ARBUTUS-RIDGE,2013-10-24
SARGENTII,RENFREW-COLLINGWOOD,2014-01-28
SERRULATA,ARBUTUS-RIDGE,2013-10-24
TRUNCATUM,KERRISDALE,2014-01-28
SARGENTII,KERRISDALE,2014-01-22
CERASIFERA,RILEY PARK,2013-10-09
TRIACANTHOS,FAIRVIEW,2013-08-13
AMERICANA,ARBUTUS-RIDGE,2014-01-13
JAPONICA,KITSILANO,2014-04-03
JAPONICA,KITSILANO,2014-04-03
RETICULATA,WEST POINT GREY,2013-11-19
KOUSA,WEST POINT GREY,2013-11-19
KOUSA,WEST POINT GREY,2013-11-21
RETICULATA,VICTORIA-FRASERVIEW,2013-11-18
PALMATUM,WEST POINT GREY,2013-11-13
RETICULATA,WEST POINT GREY,2013-11-19
SYLVATICA,VICTORIA-FRASERVIEW,2013-12-10
PALUSTRIS,WEST POINT GREY,2014-01-22
CERASIFERA,ARBUTUS-RIDGE,2013-10-23
RUBRUM,ARBUTUS-RIDGE,2013-11-18
RUBRUM,GRANDVIEW-WOODLAND,2014-01-08
XX,GRANDVIEW-WOODLAND,2014-02-17
SYLVATICA,VICTORIA-FRASERVIEW,2013-12-10
PALMATUM,GRANDVIEW-WOODLAND,2014-02-03
SERRULATA,SHAUGHNESSY,2013-11-15
CARNEA   X,SHAUGHNESSY,2013-12-27
RUBRUM,SHAUGHNESSY,2013-11-06
XX,ARBUTUS-RIDGE,2014-01-22
GRANDIFLORA,GRANDVIEW-WOODLAND,2014-03-21
PERSICA,GRANDVIEW-WOODLAND,2014-03-21
GRANDIFLORA,GRANDVIEW-WOODLAND,2014-03-25
VIRGINIANA,GRANDVIEW-WOODLAND,2014-03-24
PERSICA,GRANDVIEW-WOODLAND,2014-03-21
CERASIFERA,KILLARNEY,2013-10-09
PERSICA,KENSINGTON-CEDAR COTTAGE,2013-11-24
PERSICA,KENSINGTON-CEDAR COTTAGE,2013-11-22
CAMPESTRE,KILLARNEY,2013-10-30
RETICULATA,GRANDVIEW-WOODLAND,2014-01-31
RETICULATA,GRANDVIEW-WOODLAND,2014-01-31
RETICULATA,GRANDVIEW-WOODLAND,2014-01-31
RETICULATA,GRANDVIEW-WOODLAND,2014-02-03
BETULUS,RILEY PARK,2013-11-07
RUBRUM,STRATHCONA,2014-01-15
BETULUS,RILEY PARK,2013-11-12
RUBRUM,OAKRIDGE,2013-12-10
AMERICANA,OAKRIDGE,2013-12-02
PERSICA,RILEY PARK,2013-11-21
XX,GRANDVIEW-WOODLAND,2014-02-20
TRUNCATUM,HASTINGS-SUNRISE,2014-01-27
RUBRUM,OAKRIDGE,2014-03-03
CERASIFERA,OAKRIDGE,2013-11-01
RETICULATA,KILLARNEY,2013-11-18
RETICULATA,KILLARNEY,2013-11-18
RETICULATA,KILLARNEY,2013-11-19
RETICULATA,KILLARNEY,2013-11-19
AMERICANA,OAKRIDGE,2013-11-04
AMERICANA,OAKRIDGE,2013-11-04
PLATANOIDES,OAKRIDGE,2014-02-18
RETICULATA,VICTORIA-FRASERVIEW,2013-11-13
RETICULATA,VICTORIA-FRASERVIEW,2013-11-15
AMERICANA,OAKRIDGE,2013-11-04
CERASIFERA,MARPOLE,2013-10-18
FREEMANI   X,OAKRIDGE,2014-02-10
AMERICANA,MARPOLE,2013-11-08
RUBRUM,MARPOLE,2014-03-20
TRUNCATUM,RILEY PARK,2014-01-06
CERASIFERA,MARPOLE,2014-02-19
TRUNCATUM,MARPOLE,2014-01-27
TRIACANTHOS,SUNSET,2014-03-19
SYLVATICA,MARPOLE,2013-12-11
CERASIFERA,OAKRIDGE,2015-01-22
CAMPESTRE,SUNSET,2014-02-13
CERASIFERA,OAKRIDGE,2013-11-01
TRUNCATUM,MARPOLE,2014-01-29
KOUSA,GRANDVIEW-WOODLAND,2014-04-02
TRUNCATUM,MARPOLE,2014-01-29
RUBRUM,SUNSET,2014-03-03
SYLVATICA,MARPOLE,2013-12-10
PLATANOIDES,SUNSET,2013-12-19
CAMPESTRE,SUNSET,2014-02-13
CERASIFERA,SUNSET,2013-11-01
PLATANOIDES,SUNSET,2013-12-19
TRUNCATUM,MARPOLE,2014-01-29
SARGENTII,SUNSET,2013-12-05
RUBRUM,MARPOLE,2014-02-18
PALMATUM,MARPOLE,2014-01-30
TRUNCATUM,MARPOLE,2014-01-30
BETULUS,KERRISDALE,2014-01-23
RETICULATA,OAKRIDGE,2013-10-30
RETICULATA,OAKRIDGE,2013-10-30
RUBRUM,SUNSET,2014-03-10
RETICULATA,OAKRIDGE,2013-10-29
RETICULATA,OAKRIDGE,2013-10-29
RETICULATA,OAKRIDGE,2013-10-28
RETICULATA,OAKRIDGE,2013-10-28
RUBRUM,VICTORIA-FRASERVIEW,2014-03-25
PLATANOIDES,VICTORIA-FRASERVIEW,2014-02-13
SYLVATICA,VICTORIA-FRASERVIEW,2014-03-25
PLATANOIDES,SUNSET,2014-01-30
RUBRUM,VICTORIA-FRASERVIEW,2014-04-22
PERSICA,VICTORIA-FRASERVIEW,2015-03-19
SERRULATA,SUNSET,2014-02-21
AUCUPARIA,MOUNT PLEASANT,2014-03-04
XX,GRANDVIEW-WOODLAND,2014-04-25
ARIA,ARBUTUS-RIDGE,2014-01-10
ARIA,ARBUTUS-RIDGE,2014-01-10
RUBRUM,SHAUGHNESSY,2014-01-15
RUBRUM,ARBUTUS-RIDGE,2013-12-08
FREEMANI   X,ARBUTUS-RIDGE,2014-01-09
FREEMANI   X,ARBUTUS-RIDGE,2014-01-08
FREEMANI   X,ARBUTUS-RIDGE,2014-01-10
FREEMANI   X,ARBUTUS-RIDGE,2014-01-10
SERRULATA,KERRISDALE,2014-01-15
PALMATUM,MARPOLE,2013-11-19
TRUNCATUM,RILEY PARK,2013-12-27
RUBRUM,MARPOLE,2014-01-08
RUBRUM,MARPOLE,2014-01-21
ARIA,SUNSET,2014-03-18
ARIA,SUNSET,2014-03-18
SYLVATICA,STRATHCONA,2013-12-16
ARIA,SUNSET,2014-03-19
ARIA,SUNSET,2014-03-19
ARIA,SUNSET,2014-03-19
ARIA,SUNSET,2014-04-03
ARIA,SUNSET,2014-04-03
CAMPESTRE,MARPOLE,2013-12-13
BETULUS,SUNSET,2013-11-21
XX,MARPOLE,2013-11-25
XX,MARPOLE,2013-11-22
XX,MARPOLE,2013-11-25
CERASIFERA,KILLARNEY,2013-10-09
CERASIFERA,KILLARNEY,2013-10-09
PALUSTRIS,HASTINGS-SUNRISE,2015-03-17
PALUSTRIS,HASTINGS-SUNRISE,2015-03-16
PALUSTRIS,HASTINGS-SUNRISE,2015-03-16
CERASIFERA,KILLARNEY,2013-10-28
